rate,review_text,object_address,sentiment,cleaned_text
1,"T'envoie des mails ça te répond 2 mois ou jamais même, après il sont censés t'aider à trouver un taff ou une formation ... Faudrait les faire toucher leurs propre alloc, sa leurs feraient du bien","1416 Bd Léon Blum, 78370 Plaisir",0,envoie mail mois jamais censé taff formation ... faire propre alloc feraient bien
1,"Payés à boire du café apparement, une semaine que j'envoie des mails à mon soit disant conseiller, sans réponse évidement. Je suis donc radié faute d'avoir pu obtenir des renseignements sur ma situation plutôt urgente.","1416 Bd Léon Blum, 78370 Plaisir",0,café apparement semaine mail réponse évidement faute renseignement situation urgent
1,"Déplorable !  , un guichet unique et 6 personnes attendants dêtre renseignées . Agence fermée les vendredis AM où va t on.....","1416 Bd Léon Blum, 78370 Plaisir",0,déplorable guichet unique attendant dêtr agence fermé vendredi .....
1,ils ont refusé mon stage de 3eme,"1416 Bd Léon Blum, 78370 Plaisir",0,stage 3eme
1,"Inscrite depuis un an, je me suis déplacée et ai appelé plusieurs fois afin de rencontrer un conseiller, j’attends toujours mon rdv et n’ai plus droit aux indemnisations ! Déplorable organisation, pas de suivi par les conseillers, même si la directrice d’agence m’avait assuré une prise en charge…","161 Av. de Verdun, 94200 Ivry-sur-Seine",0,fois conseiller attend rendez-vous droit indemnisation déplorable organisation conseiller directrice prise charge
1,"Inscrite depuis 1 mois je n'ai à ce jour pas eu de RDV J'essaye d'appeler ce matin, temps d'attente 5 minutes et au bout de 10 minutes on me raccroche dessus Deuxième tentative, cette fois ça décroche au bout de 3 minutes mais la personne au bout du fil m'ignore et discute avec ses collègues. je pense que la personne ne sait même pas que j'entends tout. Troisième fois, pareil que la première. Je suis depitée","161 Av. de Verdun, 94200 Ivry-sur-Seine",0,mois jour rendez-vous matin temps attente minute bout minute tentative fois bout minute bout fil collègue fois pareil
1,"mon conseiller m'a annulé mon rendez vous car je suis inscrite aussi à la mission local , c'est interdit d'être inscrite au deux ? J'ai voulu les appeler injoignable pour comprendre temps d'attente estimé a plus de 15 minutes on me demande si un conseillé peut m'appeler a mon numéro donc oui mais pas avant 2h?  dommage qu'on ne peut pas mettre 0 étoiles car 1 étoile c'est trop pour leurs service","161 Av. de Verdun, 94200 Ivry-sur-Seine",0,conseiller rendez mission local injoignable temps attente minute conseillé numéro oui dommage étoile étoile trop service
1,"Les conseillers parlent ""wesh wesh"" dans cette agence, on est dans un autre monde. Je sais qu'on est en période de pandémie, mais demandez à des demandeurs d'emploi de nettoyer leurs ordinateurs après leurs passages, il y a mieux à leur proposer.... hallucinant 😨","161 Av. de Verdun, 94200 Ivry-sur-Seine",0,conseiller wesh wesh agence monde période pandémie demandeur emploi ordinateur passage mieux ....
1,Aucune organisation. Laisse passer n’importe qui alors que les gens font la queue. Vraiment un service déplorable !,"161 Av. de Verdun, 94200 Ivry-sur-Seine",0,aucun organisation queue vraiment service déplorable
1,"Service pénible, le personnel n'est pas capable de donner des renseignements corrects et complets et ça génère des retards dans les traitements des dossiers","161 Av. de Verdun, 94200 Ivry-sur-Seine",0,service pénible personnel capable renseignement correct complet retard traitement dossier
1,3 rendez vous pour une inscription.   2 rendez vous sur 3 ou la personne jouer sur son téléphone....,"161 Av. de Verdun, 94200 Ivry-sur-Seine",0,rendez inscription rendez téléphone ....
1,"Médiocre. Entreprise constituée d'incompétents ( arrêtez de faire semblant de travailler , à bon entendeur , salut ! )","161 Av. de Verdun, 94200 Ivry-sur-Seine",0,médiocre entreprise incompétent semblant bon entendeur
1,"Numéro de téléphone qui ne sert à rien, service pas mieux.","161 Av. de Verdun, 94200 Ivry-sur-Seine",0,numéro téléphone sert rien service mieux
1,Quel galère ce centre une catastrophe il faudrais changer le personnel,"161 Av. de Verdun, 94200 Ivry-sur-Seine",0,galère centre catastrophe personnel
2,Un pôle emploi quoi,"161 Av. de Verdun, 94200 Ivry-sur-Seine",0,pôle emploi
1,Nul,"161 Av. de Verdun, 94200 Ivry-sur-Seine",0,
1,Conseiller désagréable,"161 Av. de Verdun, 94200 Ivry-sur-Seine",0,conseiller désagréable
1,"I visited here and was so so so annoyed.  First, I actually made an appointment on Friday but I received a letter that says that my appointment is on Tuesday at 10am. My wife called (because I cannot speak French) to ask why and they told us "" ah~ this is just to register me on the system so I should give them some papers "" and "" if you don't come on Tuesday, the appointment on Friday will be cancelled "" so wait again? Anyway I had things to do but I thought it would be ok. Because it is only to submit the papers.  I went there 15 minutes earlier because it would be better finishing as soon as possible. I told people I had an appointment today at 10am. They asked me to wait on the seat. I tried to do things I had to do on my phone but internet connection wasn't so good that I couldn't do it. At 10:15, I asked them again how long I should wait? Because no one came to me first. I was told to wait again. At 10:32, one woman(counselor : I should have asked her name) said sorry for wait blah blah blah(she coundn't speak English)  I followed her into her office. I put out all the papers I took, and show her. She could see all the papers but she kept saying something in French. I said I don't speak French. She didn't stop saying the word and didn't bother to say it slowly. I thought it was something else. She could see all my documents but she was just waiting until I gave her. She didn't even bother to check the documents I put out. In the end, she said passport in English. I gave her and I asked her why it was late. I called wife to translate her sayings.  I don't think her reason was true. She said it was technical problem. But there were computers and internet was working. Some staff at the Accueil were working with computer as well. Also, another staff took one woman who was waiting first to the office. Even if she said really truth, she or someone else should have come to me and explain. I asked twice but all I was told were to WAIT.  I will officially complain soon.","82 Voie du Toec, 31000 Toulouse",0,visited here and was annoyed first actually made but that say that 10am called because cannot speak french ask why and they told ah~ just the should giv some paper and you don' come the will cancelled wait again anyway thing but thought would because the paper went ther minute because would finishing soon told people had appointment today 10am they asked the tried thing had but internet connexion wasn' good that couldn' 10:15 asked them again long because cam was told again 10:32 one should hav asked her name said sorry for wait blah blah blah(she speak english her into her office out all the paper took and her she could see all the paper she kept saying something french said don' speak french she didn' saying the word and didn' bother say slowly thought was something els she could see all document she was just waiting until gave her she didn' even check the document out the she said passport english gav her and her why was late called wife her saying don' think her reason was she said was problem but ther wer computer and internet was working some the accueil were working with well took one who was waiting first the offic she said really truth she else hav come and explain asked twic but all was told were wait will officially complain soon
1,"Convocation obligatoire pour un atelier collectif que j'ai déjà suivis 6 mois plus tôt. Prise de rendez vous téléphonique, sauf qu'ils ne vous appellent jamais. Pire on me recommande une formation que j'ai déjà suivis. C'est plus une vaste blague qu'autre chose. Ce sont ces gens qui devraient être au chômage.","82 Voie du Toec, 31000 Toulouse",0,convocation obligatoire atelier collectif mois tôt prise rendez téléphonique jamais pire formation vaste blagu chose chômage
1,JE LANCE UN APPEL À L'AIDE ! Je n'ai toujours pas reçu mes indemnités depuis la rentrée de septembre alors que c'est mon dû ! Comment faire pour que ma situation bouge ? C'est une catastrophe ! Je suis étudiante à la faculté de médecine et lassée de devoir courir après mon dû ! Courage à tous.tes les étudiants.es en GA-LÈRE !,"82 Voie du Toec, 31000 Toulouse",0,appel aide indemnité rentrée septembre devoir situation boug catastrophe faculté médecine courage étudiants.e lère
1,"je donne une étoile parce qu’il n’y a pas moins, il faut courir après ses sous ici c’est dingue.  Attendre qu’on nous rappelle dans les deux heures pour être obligée de rappeler le lendemain parce que visiblement il y a à eu un oubli. Cela fait maintenant deux semaines que j’attends mes sous","82 Voie du Toec, 31000 Toulouse",0,étoile sou ici dingue heure lendemain visiblement oubli celer semaine attend sou
2,"Concernant le service à l'acceuil, je n'ai jamais eu de soucis, adorables même. concernant ma conseillère ... horrible expérience. Pas de suivis, ne se rend pas disponible pour moi, me dira qu'on prendra rendez vous pour dans un mois, aucune nouvelle malgré mes relances, mon projet de formation (simple et solide) n'est pas suivi, et quand j'ai un refus de financement il n'y a aucune solution proposée. Ne me donne aucune nouvelle. J'espère que vous n'aurez pas celle que j'ai eu.","82 Voie du Toec, 31000 Toulouse",0,service acceuil jamais souci adorable conseiller ... horrible expérience disponible rendez mois aucun nouvelle relance projet formation simple solide refus financement aucun solution proposer aucun
1,"Vous avez le pirs service téléphonique du monde sans AUCUN doute, et pas que téléphonique, les pirs services tout cours, incroyable que se soit vous les n°1 pour trouver du travail ou avoir des aides en France. Quand on veux prendre un rdv sur l'espace personnel ils dise d'appeler le 3949, quand j'appelle le 3949 absolument IMPOSSIBLE d'avoir un humain , quand j'appelle l'agence pôle emploie de laquel je depend pareil, un robot qui me raccroche au nez. Pareil pour les autres agences. Honteux","82 Voie du Toec, 31000 Toulouse",0,pir service téléphonique monde aucun doute téléphonique pir service cours incroyable numéro travail aide france veux rendez-vous espace personnel 3949 3949 absolument impossible humain agence pôle emploi laquel pareil robot nez pareil agence honteux
1,Je suis au chômage partiel.j ai toujours rembourser mes dettes au trop perçus.on me bloque mes paiements sous prétexte au profil de la personne. Ensuite niveau formation au début elle m a été refuser sans prétexte.et ils vous font de la publicité conovarius.??? Ils s en moque des gens.c est pour cela qu il y autant de gens dehors.c est pour faire fonctionner le pôle emploi qu ils font croire qu ils sont gentils.pole emploi cartoucherie.me demande des fiches de paie pour harceler les employeurs par la suite.et ce qu ils s agit de leurs offre pas de nouvelles.que du papiers c est tout.ceux qu ils mettent des étoiles ouvrez les yeux. C est a la tête,"82 Voie du Toec, 31000 Toulouse",0,chômage partiel.j dette trop perçus.on paiement sou prétexte profil ensuite niveau formation début prétexte.et publicité conovariu moque gens.c celer autant pôle emploi cartoucherie.me fiche paie employeur suite.et nouvelles.que papier tout.ceux étoile oeil tête
1,"A quoi ça sert de mettre à dispo des locaux neufs et beaux sans faire le parking gratuit qui va avec.  Pôle emploi est un saboteur pour l emploi et pas du tout une aide pour trouver un emploi. L état devrait Donner directement l argent destiné a l aide à l emploi pour créer directement l emploi et embaucher plutôt qu investir dans des administrations aussi inefficace... En plus d avoir des outils qui fonctionnent pas qui vous filtrent à tel point que à la fin de votre recherche ce qu il vous reste c est l annonce qui est en réalité une escroquerie,  ils ne vous feront jamais décrocher un entretien !!! Quand on se connecte avec son espace perso on à pas les même offres qu en navigation privée anonyme ??? Il y a 10 fois plus d offre en navigation anonyme alors pourquoi ? Deuxio, pole emploi est l administration dédié à la recherche d emploi et pourtant il y à de grosses lacunes administratives assez épuisantes pénibles pour les demandeurs... _ les courriers dans votre espace ne s ouvrent pas ou ne se téléchargent pas systématiquement 📤 _ le cv que vous envoyer parfois ne se telecharge pas📝 _ Les courrier que vous recevez ont un objet qui correspondent pas a la nature du courrier. Ex : vous recevez un courrier et l objet du courrier est : proposition d emploi.Vous ouvrez et surprise c est pas une proposition d emploi mais un suivi d offre ou un refus (Aucun rapport avec la nature du courrier si ils basent leur statistiques et radiations sur les objet de courriers envoye on est mal)  😂  ( base administrative enseignee en 1ere Stt)📩✏ _ les redirections vers d autre site si bien que tu sais même pas à qui tu envoie tes CV? Et à chaque redirection tu dois te créer un compte par enseigne ... tu passe 3 heure à créer des comptes qui serviront à rien sinon a gonfler les statistiques clients de ces enseignes (c est minable Boudu)... _ Des conseillés qui te poussent vers le Bas au lieu de te conseiller Brille par leur absenteisme ou par leur phrasé  motivant  : La dernière conseillère que g eu Mme S... était toujours en arrêt et s est jamais présenté à un seul entretien... alors j ai demander à changer de conseillère et la nouvelle conseillère qu on ma attribué Mme L... me dit en entretien qu elle ne décrochera pas son téléphone pour me recommander, et ne me proposera aucune offre car selon elle je ne me bouge pas assez ??? Blague? J ai réalisé un cv cousu main que j envoi à 5/6 boîte semaine avec 19 compte crées? Je Fais du running, g fais 3 ans d études sup? Je m informe tous les jours du marché, li au taquet de livre de réussir s3s entretien ? J ai répondu aux 2 pauvres offres officielle pole emploi qu on a voulu m attribuer (car il faut savoir qu il faut leurs autorisations pour obtenir les coordonnées pour postuler aux offre officielle hors avec la plus grande motivation si tu m autorise l acces a 2 offres par trimestre on va pas aller loin ... de plus dire ""je décrocherai pas mon téléphone pour vous recommander c est quoi sinon aveu de pratique de sabotage. Pour finir, j ai fais l expérience d un atelier grande distri avec 10 personne autour de la table a la recherche d un emploi dont un qui prépare un master, et une autre un bac +2/3 (Moi meme) et tout les autres sans diplome... Résultat. les sans diplômes sont parties avec offres d emploi et recommandations sous le coudes et rien pour les 2 diplômé. c est honteux de faire des priorités. Alors surtout pour plaire à pole emploi cachez vos diplômes et mangez votre chapeau.  Après on peut lire dans la presse que le chômage des non  diplômé recule. Tout pour vous dégoûter ... 8 mon coup de gueule concerne aussi les offres fictives soit disant on peut lire dans la presse que des offres demeurent sans candidat, 300000 mais encore faudrai t il enlever la masse d annonces frauduleuses de brouteurs et escroquerie figurant sur votre site qui doivent inévitablement fausser cette statistique. Ces annonces frauduleuses que vous reconnaissez vous même puisque il y à des  communiqués publics officiel placardé s sur vos propres murs dans vos locaux ! C scandaleux!!","82 Voie du Toec, 31000 Toulouse",0,sert dispo local neuf beal parking gratuit pôle emploi saboteur emploi aide emploi état argent aide emploi emploi administration inefficace ... outil point fin recherche annonce réalité escroquerie jamais entretien espace perso offre navigation anonyme fois navigation anonyme deuxio pole administration recherche emploi pourtant grosse lacune administratif épuisante pénible demandeur ... courrier espace systématiquement courrier recevoir objet nature courrier courrier objet courrier proposition emploi.vous surprise proposition emploi suivi offre refus aucun rapport nature courrier statistique radiation objet courrier envoye mal base administratif 1ere redirection site bien redirection compte enseigne ... heure compte rien statistique client enseigne minable boudu ... conseillé pousser lieu conseiller brill absenteisme dernier conseiller ... arrêt jamais entretien ... conseiller conseiller attribué mme ... entretien téléphone aucun offre blagu cousu main envoi 5/6 boîte semain compte running gramme fai étude sup informe jour marché taquet livre réussir entretien pauvre offre officiel pole autorisation coordonnée offre officiel grand motivation acce offre trimestre loin ... téléphone aveu pratique sabotage expérience atelier grand distri autour table recherche emploi master bac +2/3 mem diplome ... résultat diplôme offre emploi recommandation sou coude rien diplômé honteux priorité plair pole emploi diplôme manger chapeau presse chômage non diplômé recul ... coup gueul offre fictif presse offre demeurer candidat 300000 enlever masse annonce frauduleux brouteur escroquerie site inévitablement statistique annonce frauduleux communiqué public officiel propre mur local scandaleux
2,Le personnel a l'air démissionnaire et blasé. Il est difficile d'obtenir certaines informations et la communication y est difficile. Le point positif est l'arrêt de tramway qui se trouve à proximité.,"82 Voie du Toec, 31000 Toulouse",0,personnel air démissionnaire difficile information communication difficile point positif arrêt tramway proximité
1,Personne pour décrocher un téléphone. Agence d'incapables,"82 Voie du Toec, 31000 Toulouse",0,téléphone agence incapable
2,Pas de place de parking,"82 Voie du Toec, 31000 Toulouse",0,place parking
1,Pas de parking,"82 Voie du Toec, 31000 Toulouse",0,parking
1,Personnelles désagréables à l’accueil et par téléphone. Mes expériences avec l’établissement sont toujours horrible. L’accueil ne fourni jamais des explications l’unique réponse à votre problème c’est toujours “il faudra faire un réclamation en ligne “. Pour une personne qui se déplace express ce n’est pas suffisant. J’espère que ma remarque puisse apporter un amélioration. Bonne journée,"17 Rue du Président Kruger, 92400 Courbevoie",0,personnelle désagréable accueil téléphone expérience établissement horrible accueil jamais explication unique réponse problème réclamation ligne remarqu amélioration bon journée
1,Je suis vraiment choquée je vient de me faire raccrocher au nez par une dame. Parce que je lui est dit que ma demande d’inscription qui date de 2ans est toujours pas validé et je ne n’arrive pas joindre mon conseiller ni avoir un rendez-vous elle ose mentir et dire que “ non madame je vois bien que vous êtes déjà inscrite “ alors que c’est faux avant de finir de parler elle m’a raccroché au nez pathétique,"17 Rue du Président Kruger, 92400 Courbevoie",0,vraiment faire nez dame luire demande inscription 2ans joindre conseiller rendez-vous mentir non monsieur bien faux nez pathétique
1,"Cela fait 10 minutes que j’attend à l’accueil ils sont 3 entrain de discuter,  et les personnes attendent…. Très antipathiques. L’accueil 0","17 Rue du Président Kruger, 92400 Courbevoie",0,celer minute accueil entrain antipathique accueil
2,"Ils sont très à cheval sur les horaires... Quand c'est l'heure de la pause déj, ils n'ont plus une minute à vous accorder. Pour un simple renseignement ou même un rendez-vous, attendez-vous à patienter au moins 10 minutes. Sans parler de la complexité et inefficacité du 3949 qu'on m'incite à joindre en permanence. Aucune communication entre les salariés, c'est à nous de faire les relances et relais aux divers salariés ?  Il y a des conseillers sympathiques cependant.","17 Rue du Président Kruger, 92400 Courbevoie",0,cheval horaire ... heure pause déj minute simple renseignement rendez-vous minute complexité inefficacité 3949 joindre permanence aucun communication entrer salarié relance salarié conseiller sympathique
1,"INCOMPETENCE. Je n'ai jamais vu cela de ma vie. Inscrite depuis septembre 2020 et suite à un changement de conseiller en Mars 2022, LE SERVICE POLE EMPLOI EST CATASTROPHIQUE. 3 conseillers en 4 mois, un conseiller indemnisation, une procédure de contrôle mise en place. Et tout cela sachant qu'un éventuel déménagement est possible d ici la rentrée. On vous propose d'accepter un CDI même si vous déménagez en septembre???? BRAVO. INCOMPETENT","17 Rue du Président Kruger, 92400 Courbevoie",0,incompetence jamais celer vie septembre 2020 suite changement mars 2022 service pol catastrophique conseiller mois conseiller indemnisation procédure contrôle place celer éventuel ici rentrée septembre bravo incompetent
1,"Nul. Ni suivi, ni écoute. Une incompétence notoire et des procédures totalement défaillantes. Le seul souci de la conseillère, c'est d'être sure de finir à 17h et pas 17h 01 ! Lamentable !","17 Rue du Président Kruger, 92400 Courbevoie",0,écoute incompétence notoire procédure totalement souci conseiller 17h 17h lamentable
1,"Pour la première fois dans votre bureau pour des renseignements, franchement l'accueil de la dame au cheveux carré est déplorable. Elle n'a pas l'air d'aimer son métier. Elle n'est pas claire et on dirait que ça lui dérange de vous renseigner.","17 Rue du Président Kruger, 92400 Courbevoie",0,fois bureau renseignement franchement accueil dame cheveux déplorable air métier clair luire dérange
1,"Pas de suivi, pas d'aide personnalisé pour retrouver un emploi, le cap emploi et pole emploi qui ont fusionnés, cela donne des résultats très défavorables pour les personnes en situation de handicap","17 Rue du Président Kruger, 92400 Courbevoie",0,suivi aide emploi cap emploi pole emploi celer résultat défavorable situation handicap
1,"Aucune remise en question. Inscription fin octobre, impossible d'avoir un contact avec son conseiller, aucune indemnisation car soit disant pas reçu les éléments et il me raccroche au nez parce que je suis en colère !!  Vous devez gérer de l'humain et arrêtez de vous cacher derrière l'outil informatique pour expliquer les ratés... Vous n'y êtes pour rien, je n'y suis pour rien. On trouve des solutions ;)","17 Rue du Président Kruger, 92400 Courbevoie",0,aucun remise question inscription fin octobre impossible contact conseiller aucun indemnisation élément nez colère humain outil informatique raté ... ête rien rien solution
1,"ne cherche pas a comprendre le dossier, ni les anomalies pourtant claire et justifier, sans regarder les documents, le tout en trois minutes en regardant un message sans même chercher... si j'avais écouter j'aurais percu 60 euros ce mois au lieu de presque 1000 euros heureusement que je n'ai pas écouter et appeler la hotline.. un grand merci à eux... mesdames je vous tire mon chapeaux écoute, compréhension et recherches de solutions","17 Rue du Président Kruger, 92400 Courbevoie",0,dossier anomalie pourtant clair justifier document minute message ... aurai percu euro mois lieu presque 1000 euro heureusement hotline grand ... madame chapeau écoute compréhension recherche solution
1,"La première personne que j'ai eu au téléphone n'était pas de cette agence et a été très aimable. En revanche, une fois qu'il a passé l'appel à une des conseillères de cette agence, celle-ci n'a même pas attendu que je finisse de poser mes questions pour dire au revoir et raccrocher. Un peu d'amabilité ne tue personne.","17 Rue du Président Kruger, 92400 Courbevoie",0,téléphone agence aimable revanche fois appel conseiller agence question revoir amabilité tue
1,"un endroit horrible avec un personnel horrible ils font rien et la grosse tête, c'est juste incroyable. c'est difficile de se faire comprendre et trouver un interlocuteur de qualité","17 Rue du Président Kruger, 92400 Courbevoie",0,endroit horrible personnel horrible rien gros tête incroyable difficile faire interlocuteur qualité
1,Bonjour je ne comprends pas je suis en fit de contra desais mais mon enployeur ne veut pas me donner mais documents atestasion enployeur solde de tout compte pôle emploi me dit quelle ne peut rien faire ces pas normal,"17 Rue du Président Kruger, 92400 Courbevoie",0,bonjour comprend fit contra desai enployeur document atestasion enployeur sold compte pôle emploi rien normal
1,"Entre 10 et 45 min d'attente au téléphone , jamais personne décroché au téléphone , je pense qu'il doivent être trop occupé a raconter leurs vacances au ski sûrement où je ne sais quoi . En tout cas ne changer rien on iras loin 👍🏻","17 Rue du Président Kruger, 92400 Courbevoie",0,entrer min attente téléphone jamais personn téléphone trop vacance ski sûrement cas rien loin
1,Vous êtes perdu,"17 Rue du Président Kruger, 92400 Courbevoie",0,
1,FERMÉ ?! La boîte aux lettres est condamnée. L établissement paie pas de mine ! On nous a pourtant dit d’envoyer un courrier à cette adresse !,"85 Rue Auguste Mudry, 73000 Chambéry",0,fermé boîte lettre établissement pai mine pourtant courrier adresse
1,"Nul. Pour radier les pauvres gens, ils sont au top, par contre, pour leur trouver un emploi digne de se nom, qui permet de vivre et pouvoir payer ces factures, là, circulais, et allez voir ailleurs. Le but de pôle emploi = radier pour faire croire à une diminution du chômage = lamentable. Moi, j'ai cotisé de 17 ans à 50 ans sans relâche, sans aucun arrêt maladie. Et quand ont a besoin de leur aide, la réponse est radiation sans aucun discernement. Une honte !!!","85 Rue Auguste Mudry, 73000 Chambéry",0,pauvre gen top contre emploi digne nom vivre facture circulai ailleurs but pôle radier faire diminution chômage lamentable relâche aucun arrêt maladie besoin aide réponse aucun discernement honte
1,Radiation sans motif .....,"85 Rue Auguste Mudry, 73000 Chambéry",0,radiation motif .....
2,Difficile pour les contacter et pour avoir un rdv apart ma conseillère qui reprend à tous sur mon espace personnel si non le service qui sequipe des payements et des dettes impossible de les joindre :-(,"85 Rue Auguste Mudry, 73000 Chambéry",0,difficile apart conseiller espace personnel non service payement dette impossible joindre :-(
1,Radiation sans motif comme tout les pôle emploi inutile et ne serve pas à grand chose,"85 Rue Auguste Mudry, 73000 Chambéry",0,radiation motif pôle emploi inutile grand chose
1,Pour radier ces rapide pour payer ces autre chose meme pas moyen de les avoir au tel sa veux meme pas me diriger vers quelqu'un..,"85 Rue Auguste Mudry, 73000 Chambéry",0,rapide chose moyen veux
1,Nul nul! Il m'ont radié 3 fois pour aucune raisons et pour être payer ces encore une autre question!,"85 Rue Auguste Mudry, 73000 Chambéry",0,fois aucun raison question
1,Pour radier les gens il sont fort dès incapables,"85 Rue Auguste Mudry, 73000 Chambéry",0,fort incapable
1,"Honteux, accompagnant mon père qui est en invalidité et qui a travaillé toute sa vie, il perçoit donc des indemnités chômages, à 53 ans et invalide on lui oblige à faire des ateliers, alors oui effectivement le but de pôle emploi est l’insertion dans le marché ce qui est anecdotique mais il serait bien de vos agents de faire preuve de compréhension sur la situation particulière de chacun.. bon cela dit après on a eu un monsieur assez compréhensif qui lui même a avoué que c’était complètement anecdotique comme situation mais bon ça c’est le système de pôle emploi encore autre chose","5 Rue Berthelot, 08200 Sedan",0,honteux père invalidité vie indemnité chômage invalide luire atelier oui effectivement but pôle emploi insertion marché anecdotique bien agent preuve compréhension situation particulier bon celer Monsieur compréhensif luire complètement situation bon système pôle emploi chose
1,Des faineants qui ne savent pas de quoi ils parlent .... mais savent parcontre faire des menaces sur nos aides durement acquises .... guignol,"5 Rue Berthelot, 08200 Sedan",0,faineant .... parcontr menace aide durement .... guignol
1,Que des feignants !!,"5 Rue Berthelot, 08200 Sedan",0,feignant
1,"J'ai entamé une formation depuis le début octobre. Premier mois de financement payé le mois d'après mal grès des demandes au préalable sur le fonctionnement et les frais que l'on doit avancer (heureusement). Suite à d'autres soucis, comme un versement d'argent ""par erreur"" et des documents impliquant des mensonges sur mes dires, je demande sans cesse un rendez vous avec le directeur mais je n'ai jamais de réponses.","6 Rue du Long Pont, 60400 Noyon",0,formation début octobr mois financement mois mal grès demande fonctionnement frais heureusement suite souci versement argent erreur document mensonge cesse rendez directeur jamais réponse
2,"Établissement discret bien aménagé, spacieux et confortable. Ce qui laisse à désirer c est la porte de prison à l accueil qui prend des airs supérieurs et se fout littéralement de votre g****e. En revanche ils ont fait l effort de recruter de jeunes personnes guidant ceux qui ont du mal avec les PC pour aider à faire vos démarches plus facilement. Enfin bref vous comprendrez en y allant !","6 Rue du Long Pont, 60400 Noyon",0,établissement discret bien spacieux confortable porte prison accueil air supérieur foutre littéralement g****e revanche effort jeune mal démarche facilement bref
1,"Jamais ouvert... pas de réponse par mail des conseiller, apar donner l'indemnité vous servez à rien","6 Rue du Long Pont, 60400 Noyon",0,jamais ... réponse mail conseiller apar indemnité rien
1,Conseille inexistant personnel désagréable bref,"6 Rue du Long Pont, 60400 Noyon",0,conseill personnel désagréable bref
1,Au lieu de me trouver du travail... Ils m'envoient faire de la marche à pieds sous la pluie... Fuyez les amies... :))),"6 Rue du Long Pont, 60400 Noyon",0,lieu travail ... marche pied sou pluie ... amie ...
2,"Je n’ai vraiment pas l’habitude de noter les services publics, mais là, je crois bien que c’est nécessaire. L’utilité du pôle emploi est de bien comprendre vos besoins en termes de recherche d’emploi ou de formations et d’être capable de vous guider pour les choix qui vont vous être proposé. Et bien, je suis ravi de vous dire que ça n’a aucunement mon cas. La conseillère qui s’est occupée de mon cas n’était vraiment pas impliquée et encore moins aidant. Quitte à faire ses recherches soi-même autant ne pas passer par un organisme qui dans s’inscrit dans l’optique d’inaction. Avis aux détracteurs mon avis n’est pas générale et je suis persuadé qu’il y a des personnes qui font de leur mieux avec ce qu’ils ont pour vous proposer un service de qualité.","6 Rue du Muguet, 25000 Besançon",0,vraiment habitude service public bien nécessaire utilité pôle emploi bien besoin terme recherche formation capable choix bien aucunement cas conseiller cas vraiment aidant quitte recherche autant organisme optique inaction avis détracteur avis général persuader mieux service qualité
1,L agence de palente pôle emploi s'occupe pas des chômeurs longue durée et ne s inquiète pas si la personne est dans la misère avec un RSA et les conseillers s en foutent de la personne ils ont leurs têtes si je pouvais donner 0 étoiles je le ferais,"6 Rue du Muguet, 25000 Besançon",0,agence palente pôle chômeur long durée misère rsa conseiller foutent tête étoile ferai
1,"Je donne cette note car, ma conseillère m'a délibérément mit des bâtons dans les roues, j'avais trouvé une formation par mes propres moyens, ça ne lui a clairement pas plus, du coup je suis obliger de changer de pôle emploi pour tenter de pouvoir y accéder (sur ses bons conseils).","6 Rue du Muguet, 25000 Besançon",0,note conseiller délibérément mit bâton roue formation propre moyen luire clairement coup pôle bon conseil
1,Peut importe notre demande on nous envoi sur les ordinateurs c'est eux et à nous même de faire tout le boulot mais que font elles dans leurs bureaux ??!!,"6 Rue du Muguet, 25000 Besançon",0,demande ordinateur boulot bureau
1,"Complètement pourri avec des personnes très désagréables, on a l'impression d'ennuyer la personne qui nous réponds cela fait 3 fois que j'appelle et je ne me plains pas du temps d'attente mais de l'accueil !","6 Rue du Muguet, 25000 Besançon",0,complètement désagréable impression répond celer fois temps attente accueil
1,Après 3 emails à ma soit disant conseillère concernant la prime inflation que je n'ai toujours pas touchée c'est une autre collègue qui me répond avec une mauvaise réponse. Incompétence et non considération. Quand un message automatique vous précise que votre conseiller s'engage à vous répondre dans les 48h c'est juste une plaisanterie... . Cette façon de traiter les gens est littéralement inacceptable.,"4 Rue Jean Moulin, 95340 Persan",0,e-mail conseillèr prime inflation toucher collègue mauvais réponse incompétence non considération message automatique conseiller 48h plaisanterie ... littéralement inacceptable
1,A fuir !!!  On dirait qu’ils sont tous en stage.,"4 Rue Jean Moulin, 95340 Persan",0,stage
1,"J'ai une conseillère inexistante et qui sert strictement à rien. Des problèmes déjà pour une formation eligible, des mails envoyés jamais répondus... Je souhaite changer de conseillère avec une personne plus compétent(e) qui à l'ambition d'aider et de bouger le monde de l'emploi et surtout de répondre aux mails. J'en ai marre de faire des rappelles à l'ordre de mes mails. Que le ou la perle rare se manifeste.","4 Rue Jean Moulin, 95340 Persan",0,conseiller inexistant strictement rien problème formation eligibl mail jamais répondre ... conseiller compétent(e ambition monde emploi mail marre rappelle ordre mail perle manifeste
